2016-06-01,lt,37200
2016-03-01,sk,36600
2016-01-01,it,36400
2016-03-01,rs,36000
2016-01-01,tw,35400
2016-01-01,pa,35300
2016-06-01,ch,35200
2016-01-01,hu,34900
2016-03-01,lv,34900
2016-04-01,id,34700
2016-07-01,cr,34500
2016-03-01,fi,34100
2016-01-01,ir,33800
2016-08-01,uy,33800
2016-02-01,jm,33800
2016-05-01,nz,33700
2016-04-01,cw,33700
2016-03-01,ma,33500
2016-08-01,pk,32400
2016-04-01,ch,32400
2016-07-01,lb,32300
2016-03-01,sr,32200
2016-06-01,cw,32200
2016-08-01,mx,32200
2016-02-01,sv,32100
2016-05-01,ro,31900
2016-08-01,ec,31100
2016-08-01,sg,30800
2016-07-01,za,30500
2016-02-01,sy,30300
2016-01-01,th,29900
2016-03-01,az,29700
2016-04-01,cz,29700
2016-07-01,ie,29700
2016-05-01,ie,29600
2016-07-01,dk,29400
2016-02-01,iq,29300
2016-06-01,cz,28900
2016-07-01,by,28800
2016-05-01,by,28800
2016-02-01,jo,28600
2016-05-01,dk,28300
2016-06-01,id,28100
2016-08-01,cl,27900
2016-04-01,lv,27500
2016-02-01,vc,27000
2016-05-01,pe,26400
2016-08-01,pl,26200
2016-01-01,ec,26100
2016-04-01,at,25800
2016-03-01,sy,25300
2016-03-01,iq,25300
2016-04-01,sk,25000
2016-05-01,cw,25000
2016-05-01,lt,24800
2016-05-01,za,24800
2016-07-01,lt,24600
2016-06-01,ma,24400
2016-02-01,pt,23900
2016-07-01,ch,23900
2016-03-01,sv,23800
2016-06-01,at,23800
2016-08-01,mu,23600
2016-08-01,bo,23500
2016-08-01,au,23500
2016-07-01,pe,23200
2016-04-01,ma,23200
2016-05-01,lb,23100
2016-05-01,ch,22800
2016-03-01,jm,22700
2016-04-01,rs,22700
2016-08-01,ba,22300
2016-06-01,sk,22200
2016-02-01,al,22000
2016-03-01,jo,21800
2016-02-01,mk,21500
2016-06-01,rs,21400
2016-03-01,ps,21300
2016-03-01,vc,20700
2016-07-01,cw,20700
2016-05-01,id,20700
2016-02-01,bd,20700
2016-08-01,fr,20600
2016-01-01,mx,20500
2016-02-01,vi,20500
2016-02-01,uz,20400
2016-04-01,fi,20300
2016-04-01,az,20200
2016-03-01,al,20100
2016-06-01,lv,19700
2016-01-01,sg,19600
2016-08-01,ae,19600
2016-02-01,ps,19600
2016-08-01,ph,19500
2016-06-01,sr,19500
2016-02-01,kg,19400
2016-01-01,eg,18800
2016-02-01,bh,18700
2016-06-01,fi,18700
2016-06-01,az,18500
2016-08-01,xy,18500
2016-03-01,pt,18500
2016-08-01,hu,18300
2016-04-01,sv,17900
2016-04-01,sr,17800
2016-07-01,id,17600
2016-06-01,sv,17500
2016-02-01,sa,17500
2016-07-01,cz,17200
2016-01-01,pk,17100
2016-08-01,cy,17100
2016-03-01,mk,16800
2016-01-01,ba,16600
2016-06-01,be,16500
2016-03-01,bd,16300
2016-07-01,at,16100
2016-07-01,ma,15900
2016-01-01,mu,15900
2016-08-01,se,15600
2016-04-01,pt,15500
2016-02-01,ee,15300
2016-08-01,de,15300
2016-01-01,au,15200
2016-06-01,sa,15100
2016-08-01,kz,15100
2016-03-01,md,15000
2016-03-01,vi,15000
2016-03-01,uz,14900
2016-04-01,jo,14900
2016-05-01,rs,14900
2016-04-01,be,14800
2016-06-01,vc,14700
2016-06-01,pt,14600
2016-04-01,jm,14600
2016-05-01,cz,14400
2016-06-01,ao,14400
2016-03-01,sa,14300
2016-05-01,sk,14300
2016-02-01,mo,14100
2016-01-01,gb,14000
2016-07-01,sk,14000
2016-02-01,ly,14000
2016-05-01,at,13900
2016-02-01,kw,13800
2016-06-01,jo,13800
2016-01-01,cy,13700
2016-07-01,rs,13700
2016-07-01,fi,13600
2016-08-01,do,13600
2016-05-01,lv,13500
2016-01-01,cr,13500
2016-04-01,sa,13400
2016-01-01,bo,13200
2016-02-01,ao,13200
2016-06-01,ps,13200
2016-08-01,am,12800
2016-06-01,jm,12700
2016-05-01,ma,12700
2016-07-01,az,12600
2016-02-01,ni,12600
2016-08-01,gb,12600
2016-08-01,hk,12200
2016-02-01,bq,12200
2016-01-01,ph,12200
2016-06-01,al,12200
2016-05-01,fi,12100
2016-06-01,hr,12100
2016-03-01,kw,12100
2016-07-01,sa,12000
2016-01-01,ae,11900
2016-08-01,me,11800
2016-02-01,pr,11700
2016-01-01,de,11700
2016-04-01,sy,11600
2016-02-01,ky,11600
2016-04-01,mk,11600
2016-07-01,lv,11500
2016-02-01,gt,11500
2016-02-01,mv,11400
2016-04-01,hr,11400
2016-07-01,sr,11300
2016-04-01,al,11200
2016-07-01,be,11100
2016-05-01,az,11100
2016-06-01,vi,11000
2016-04-01,ps,11000
2016-01-01,do,11000
2016-08-01,no,10900
2016-01-01,pl,10900
2016-03-01,ao,10600
2016-05-01,sa,10600
2016-03-01,kg,10500
2016-05-01,sr,10500
2016-06-01,mk,10500
2016-06-01,sy,10300
2016-02-01,ke,10300
2016-03-01,bh,10200
2016-08-01,il,10200
2016-03-01,ly,10200
2016-01-01,md,10100
2016-04-01,bd,10100
2016-03-01,si,10000
2016-01-01,se,9900
2016-02-01,np,9800
2016-08-01,tt,9800
2016-04-01,vi,9700
2016-06-01,md,9700
2016-04-01,md,9400
2016-02-01,kn,9400
2016-03-01,gt,9400
2016-02-01,si,9200
2016-08-01,nl,9200
2016-02-01,lk,9200
2016-05-01,be,9200
2016-03-01,ke,9000
2016-05-01,sv,8800
2016-04-01,vc,8800
2016-07-01,bq,8700
2016-04-01,bh,8600
2016-02-01,hn,8500
2016-02-01,sd,8500
2016-03-01,pr,8500
2016-04-01,ao,8500
2016-08-01,nz,8400
2016-08-01,ro,8400
2016-07-01,hr,8400
2016-05-01,jo,8400
2016-07-01,jo,8300
2016-03-01,ky,8300
2016-02-01,ad,8300
2016-03-01,ee,8300
2016-02-01,nc,8200
2016-06-01,uz,8200
2016-07-01,vc,8200
2016-01-01,no,8200
2016-05-01,hr,8100
2016-02-01,om,8100
2016-05-01,jm,8100
2016-04-01,kg,8000
2016-01-01,hk,8000
2016-06-01,bd,8000
2016-03-01,ni,7900
2016-06-01,si,7800
2016-03-01,mo,7700
2016-07-01,pt,7400
2016-02-01,mg,7400
2016-07-01,ao,7400
2016-01-01,tt,7400
2016-06-01,kg,7400
2016-08-01,cr,7300
2016-01-01,il,7300
2016-05-01,pt,7300
2016-07-01,sv,7300
2016-03-01,hn,7200
2016-02-01,kh,7200
2016-08-01,by,7100
2016-04-01,uz,7100
2016-04-01,ly,7100
2016-05-01,ps,6900
2016-07-01,sy,6800
2016-01-01,dz,6800
2016-07-01,al,6800
2016-06-01,kw,6800
2016-06-01,gt,6700
2016-05-01,vc,6700
2016-07-01,mk,6600
2016-08-01,dk,6600
2016-04-01,si,6500
2016-03-01,mg,6500
2016-03-01,kh,6500
2016-03-01,kn,6500
2016-05-01,ao,6500
2016-07-01,vi,6500
2016-07-01,kw,6400
2016-04-01,kw,6300
2016-01-01,by,6300
2016-03-01,mv,6300
2016-03-01,lk,6300
2016-01-01,me,6200
2016-07-01,ps,6200
2016-03-01,af,6100
2016-03-01,ad,6100
2016-02-01,bb,6100
2016-03-01,sd,6000
2016-05-01,vi,6000
2016-02-01,mt,6000
2016-07-01,jm,6000
2016-05-01,al,6000
2016-06-01,ly,6000
2016-06-01,iq,5900
2016-04-01,ee,5900
2016-07-01,kg,5900
2016-07-01,md,5800
2016-08-01,za,5800
2016-06-01,mv,5800
2016-01-01,xy,5700
2016-04-01,ke,5600
2016-03-01,nc,5400
2016-06-01,bq,5400
2016-04-01,ni,5400
2016-01-01,cl,5300
2016-03-01,np,5300
2016-01-01,am,5300
2016-08-01,cw,5300
2016-07-01,si,5300
2016-06-01,hn,5300
2016-01-01,kz,5300
2016-06-01,ee,5300
2016-08-01,ch,5200
2016-06-01,ky,5200
2016-06-01,mo,5100
2016-06-01,nc,5100
2016-07-01,ly,5100
2016-07-01,bd,5100
2016-03-01,om,5100
2016-05-01,md,5000
2016-07-01,uz,5000
2016-04-01,gt,4900
2016-05-01,kg,4900
2016-04-01,hn,4900
2016-05-01,bd,4800
2016-04-01,iq,4800
2016-03-01,bq,4800
2016-05-01,mk,4800
2016-06-01,ad,4700
2016-02-01,gd,4700
2016-05-01,uz,4700
2016-06-01,ke,4700
2016-05-01,gt,4700
2016-02-01,gh,4700
2016-02-01,sn,4700
2016-06-01,bh,4700
2016-06-01,kn,4600
2016-04-01,np,4600
2016-03-01,gd,4600
2016-02-01,qa,4600
2016-02-01,bm,4500
2016-06-01,mg,4500
2016-04-01,ky,4500
2016-03-01,bb,4500
2016-06-01,af,4400
2016-01-01,fr,4400
2016-06-01,om,4400
2016-04-01,mg,4400
2016-04-01,sd,4300
2016-08-01,ie,4300
2016-06-01,np,4300
2016-01-01,nz,4300
2016-08-01,id,4300
2016-02-01,py,4300
2016-08-01,pe,4200
2016-05-01,kw,4200
2016-03-01,gh,4200
2016-06-01,ni,4200
2016-02-01,dm,4200
2016-08-01,cz,4200
2016-01-01,ie,4200
2016-04-01,mo,4200
2016-01-01,be,4100
2016-07-01,gt,4100
2016-01-01,ro,4100
2016-04-01,nc,4000
2016-04-01,mv,3900
2016-08-01,lb,3900
2016-05-01,sy,3900
2016-04-01,ad,3900
2016-07-01,ee,3900
2016-06-01,bb,3900
2016-02-01,lu,3900
2016-08-01,lt,3900
2016-03-01,dm,3900
2016-01-01,dk,3800
2016-03-01,mt,3800
2016-06-01,pr,3800
2016-07-01,ni,3700
2016-02-01,af,3700
2016-04-01,pr,3700
2016-02-01,ag,3600
2016-01-01,cw,3600
2016-03-01,bm,3600
2016-05-01,si,3600
2016-02-01,gp,3500
2016-02-01,la,3500
2016-04-01,kn,3500
2016-04-01,af,3400
2016-03-01,sn,3400
2016-05-01,ee,3400
2016-03-01,py,3400
2016-05-01,ni,3400
2016-08-01,rs,3400
2016-04-01,mt,3400
2016-04-01,lk,3400
2016-06-01,kh,3400
2016-04-01,kh,3400
2016-01-01,lb,3300
2016-05-01,hn,3300
2016-01-01,ch,3300
2016-05-01,np,3200
2016-07-01,nc,3200
2016-06-01,sd,3200
2016-05-01,ly,3200
2016-06-01,mt,3200
2016-08-01,at,3200
2016-07-01,iq,3100
2016-07-01,af,3100
2016-01-01,hr,3100
2016-08-01,sa,3000
2016-02-01,lc,3000
2016-06-01,gd,3000
2016-08-01,sk,3000
2016-02-01,mz,3000
2016-08-01,ma,3000
2016-02-01,zm,3000
2016-01-01,id,3000
2016-03-01,lu,3000
2016-07-01,mg,3000
2016-07-01,ke,2900
2016-02-01,xk,2900
2016-03-01,ag,2900
2016-03-01,la,2900
2016-03-01,gp,2900
2016-06-01,qa,2800
2016-04-01,gd,2800
2016-08-01,az,2800
2016-05-01,iq,2800
2016-05-01,bh,2700
2016-07-01,om,2700
2016-06-01,py,2700
2016-07-01,hn,2700
2016-03-01,ye,2700
2016-03-01,qa,2700
2016-05-01,sd,2700
2016-01-01,pe,2700
2016-07-01,mo,2700
2016-07-01,np,2600
2016-05-01,mg,2600
2016-07-01,mv,2600
2016-02-01,mn,2600
2016-04-01,dm,2600
2016-01-01,lt,2600
2016-03-01,mz,2600
2016-04-01,om,2600
2016-05-01,ke,2600
2016-07-01,kh,2500
2016-02-01,re,2500
2016-05-01,kn,2500
2016-02-01,ye,2500
2016-04-01,bb,2500
2016-03-01,zm,2500
2016-06-01,lk,2500
2016-02-01,is,2400
2016-05-01,mo,2400
2016-05-01,mv,2400
2016-04-01,py,2400
2016-08-01,be,2400
2016-08-01,fi,2400
2016-04-01,sn,2400
2016-05-01,pr,2300
2016-07-01,ad,2300
2016-03-01,xk,2300
2016-05-01,af,2300
2016-01-01,za,2300
2016-05-01,ky,2300
2016-08-01,vc,2300
2016-03-01,lc,2200
2016-02-01,na,2200
2016-01-01,cz,2200
2016-06-01,gh,2200
2016-07-01,bh,2200
2016-07-01,ky,2200
2016-08-01,jo,2200
2016-08-01,lv,2200
2016-07-01,kn,2100
2016-02-01,fm,2100
2016-08-01,sr,2100
2016-05-01,kh,2100
2016-07-01,mt,2100
2016-02-01,gu,2100
2016-01-01,fi,2100
2016-05-01,nc,2100
2016-04-01,la,2000
2016-04-01,gh,2000
2016-04-01,bm,2000
2016-05-01,om,2000
2016-03-01,ls,2000
2016-08-01,ps,2000
2016-07-01,pr,2000
2016-04-01,qa,2000
2016-08-01,pt,2000
2016-05-01,lk,1900
2016-04-01,mp,1900
2016-05-01,gd,1900
2016-02-01,aw,1900
2016-03-01,bn,1900
2016-03-01,gu,1900
2016-03-01,mn,1900
2016-05-01,ge,1900
2016-01-01,sr,1900
2016-06-01,ge,1900
2016-06-01,ag,1800
2016-04-01,xk,1800
2016-07-01,sn,1800
2016-04-01,gu,1800
2016-03-01,re,1800
2016-02-01,je,1800
2016-06-01,dm,1800
2016-02-01,mp,1800
2016-06-01,xk,1700
2016-05-01,bb,1700
2016-05-01,ad,1700
2016-02-01,ge,1700
2016-04-01,re,1700
2016-06-01,lc,1600
2016-05-01,gu,1600
2016-03-01,mf,1600
2016-06-01,mn,1600
2016-06-01,sn,1600
2016-08-01,uz,1600
2016-02-01,bj,1600
2016-02-01,ng,1600
2016-08-01,vi,1600
2016-07-01,lk,1600
2016-04-01,is,1500
2016-01-01,sk,1500
2016-07-01,gd,1500
2016-07-01,ye,1500
2016-03-01,tj,1500
2016-07-01,xk,1500
2016-01-01,iq,1500
2016-06-01,zm,1500
2016-01-01,sy,1500
2016-06-01,gp,1500
2016-03-01,je,1500
2016-08-01,md,1500
2016-04-01,ye,1400
2016-06-01,mf,1400
2016-07-01,bb,1400
2016-01-01,at,1400
2016-04-01,gg,1400
2016-02-01,tj,1400
