2015-07-01,ca,466100
2015-08-01,it,465700
2014-07-01,hk,465400
2015-10-01,my,462200
2014-10-01,th,460800
2014-02-01,my,458800
2015-10-01,xy,458700
2014-05-01,se,457500
2014-06-01,th,456500
2015-10-01,hk,453600
2015-09-01,au,452000
2015-08-01,au,452000
2014-10-01,ar,451400
2014-07-01,th,449700
2016-05-01,fr,448700
2015-02-01,ar,447800
2014-01-01,tw,445000
2015-06-01,au,444300
2014-10-01,it,441000
2016-04-01,it,441000
2015-06-01,mx,440900
2014-01-01,hk,437500
2016-05-01,mx,434200
2014-02-01,hk,431700
2015-05-01,it,431400
2015-03-01,ca,428300
2014-11-01,hk,428100
2015-03-01,mx,427500
2014-09-01,hk,427300
2015-04-01,mx,426500
2014-11-01,tr,426300
2014-02-01,se,426100
2014-06-01,it,425600
2014-07-01,mx,425200
2015-12-01,au,424700
2015-05-01,hk,422800
2014-08-01,ua,421700
2016-01-01,th,419700
2014-05-01,nl,419200
2015-08-01,ca,418900
2016-04-01,th,418100
2015-04-01,ca,417600
2015-01-01,it,413400
2014-09-01,my,412900
2014-08-01,se,412900
2015-10-01,ro,412200
2014-08-01,pl,412000
2015-10-01,pl,411300
2016-04-01,vn,410700
2015-03-01,my,410700
2015-04-01,my,410200
2014-11-01,mx,409500
2014-06-01,mx,408700
2015-02-01,ca,408400
2014-03-01,xy,407600
2015-05-01,th,407300
2015-06-01,ca,406800
2015-07-01,my,406500
2014-07-01,it,405800
2014-05-01,ro,405600
2014-08-01,my,405100
2015-11-01,it,402300
2016-07-01,ca,399500
2016-02-01,au,399300
2016-08-01,jp,399200
2014-12-01,th,398700
2014-01-01,fi,398000
2016-04-01,my,397600
2016-01-01,my,397400
2014-09-01,mx,395500
2016-01-01,it,395300
2015-09-01,ca,392600
2014-10-01,se,392600
2015-09-01,xy,391200
2014-02-01,xy,390500
2015-01-01,hk,389900
2015-02-01,my,388500
2016-06-01,ca,387700
2016-03-01,ca,387600
2015-08-01,my,387500
2014-12-01,mx,387100
2014-03-01,th,386900
2015-10-01,se,386800
2015-11-01,xy,386400
2015-06-01,my,386100
2016-01-01,xy,385200
2014-10-01,tr,384500
2014-12-01,my,384200
2015-02-01,mx,383600
2015-01-01,tr,383600
2016-02-01,ca,382800
2014-09-01,th,381500
2016-03-01,au,380100
2014-04-01,it,379900
2014-03-01,mx,379800
2014-08-01,ro,379700
2014-11-01,th,378800
2015-10-01,vn,378100
2014-05-01,ua,376800
2014-04-01,mx,376800
2014-02-01,th,376100
2014-06-01,pl,375200
2016-01-01,vn,374400
2014-08-01,ar,374200
2014-05-01,es,373800
2016-07-01,au,373700
2015-11-01,hk,373700
2016-06-01,au,373400
2014-11-01,it,372900
2014-05-01,ar,372400
2016-01-01,hk,368700
2015-10-01,es,368100
2015-09-01,my,368100
2016-02-01,it,366100
2014-10-01,pl,364700
2014-02-01,it,364600
2014-06-01,se,362700
2014-03-01,it,362500
2014-05-01,tw,361500
2014-08-01,co,361100
2014-09-01,it,358900
2014-02-01,ro,358900
2015-03-01,th,358700
2015-01-01,se,358200
2014-03-01,pl,358000
2014-04-01,th,356800
2015-07-01,hk,356300
2015-02-01,th,355500
2014-10-01,ro,354800
2014-07-01,se,353600
2016-03-01,it,353200
2014-03-01,se,352100
2016-08-01,br,351200
2014-07-01,pl,350400
2014-05-01,my,350100
2015-07-01,th,349600
2015-05-01,xy,348900
2014-11-01,my,348400
2015-11-01,my,347900
2015-10-01,nl,347800
2016-01-01,pl,347100
2015-04-01,it,346500
2014-12-01,hk,346500
2016-03-01,xy,346000
2015-12-01,th,345400
2016-08-01,ru,343900
2015-11-01,pl,342300
2014-03-01,ro,341800
2014-07-01,nl,341500
2014-03-01,my,341000
2014-04-01,se,340900
2016-04-01,hk,340200
2014-02-01,fi,339700
2016-07-01,it,338500
2015-01-01,ro,338400
2015-05-01,tr,337400
2016-06-01,it,337200
2016-02-01,my,337100
2014-12-01,it,337000
2016-04-01,xy,336700
2015-11-01,ro,336600
2014-06-01,ua,335200
2015-04-01,hk,334800
2015-03-01,it,334800
2015-01-01,pl,331400
2014-04-01,pl,330800
